pair_id,prompt_hash,response1_index,response2_index,response1_hash,response2_hash,label_response2_preferred,helpfulness_difference
ff9a65dddaea1348b4867a6315aa9a1aaf8828e5ed0121d9c901e4e32cdffabc,323ad732cf13b360ce1c73ac19a0c4868234b1efa50ccfde4c2cb5f65718affd,375,374,7c19268688d142b3863b8b489385e958c02aa664347aba9bdac9c7fec96f32a6,340c66a45244bcbe2b1e2d338ba0e07091eed56178972dbd7197876715795865,0,-3
904875284404f37d9dd8027470a884da172378b9cb87220120ab80d525d6ed9f,3265bda4d3f0fcd86b6958261de07ed8fc673cea6a1f5189d9f486792e3aee7d,522,523,1492590b7b2bd1758cfc285f869224425369cf3d4729ef4eb9a187961c715afd,1824715137ba1c624e75a02c758718dad79b900a403230d80d80e89ad287dce4,1,2
faab5724a8ecee2059de98a38714c43b2f2dde0c85676729bf40d8e40a2246a4,32948e0880fc6828e24c10936bef8cb436e4732ad11ed19667544dc36222a64b,104,105,72aaac34f50270d2dd0fb8296c61187e9fc184bd2e43290102d372399064e89a,eac5ef96d030f47d7e5adc363fc53c8ade582122e66014654de3c3b3ee7482f2,1,2
81e376db7bb9db3b68ce21a024cec196853109f79fd3c6c891c56633a2b069d7,32a164060b8e1b5774ca4f5924105a2687a73383994ebe484e6c63ace5ee6d07,961,960,73f6b00e7a183bbb3f7c8504eaf4fd90cac27e714145ac71c1a3765bb2fca382,3d6fc23a1ce0260b2bdbbb8fb4515de88d26ea1205cd2ab803de2d8a067469c8,0,-4
9d06950fd3fba11cddf801e49c848fe60313c95f416f0181461b4cbbbbf33a29,334bddf4f093cfdfb53e4e0d6248802be7756ab0851f14b265e6f2669d9ec5aa,90,91,30a70355d0ab97d6056f59ef7a5c6e42f3704864df14264b57f53b98879a16e4,222ec9f02725866712433314236f968ff1e8454475a48b557726f8c054dc8e2b,0,-2
2ecdd7eb2be4543efede30cdf10afb93ccbcd69a3d814c1f5629804ea54a7aee,34eebeae3f7526abe48d83ba07787d68a98dae60d1dc1c85594799babad7af39,535,534,5fb173cc53ca52d5d77b76a6b919640d0ee5c33f672ca9ac5eddb9c0793bdb6b,f9c3d977382ad85ee3d1408c21e3ff9e206b3170c77ea378e0a57999ac779ee8,0,-1
f234b359760290f703bdf265f284d01d589dd44b27dacc7de139ef7173c72403,353683d03fc132db98ea22bc4b9e7630c3951265779d85c57d74489dedeaef9f,516,517,aa4f52a892a2fbaabfd47b01300a90fa847b3caa9929ed05f47c98375718bd13,87de9b5d256bde150cc7feadf1085ce4069e52cce7f81dab1261aa04fe6a68ab,0,-1
7017191e5b592bb260ca57f4c656994c869e1b083714df058c9b1c8eb4992017,35895522a5cbb3f6c9dc78c80051d10d01a82e26af9e87b14d65ca60b359c44e,502,503,c2c626fa5bae7d972fd215dbdcf5c0bb2c7700ad090ae4644fab3e145a668e9a,e07589f873a07d5189ca5d4fafb2b0a610b973c79c1d68991cad69e437a0e70b,1,3
485c625c8fb9cacee2f303d86598bcbd2a3e9ee992bed213ffec4d7273f6324c,367951a6b3bd2a4a457eddde1a83e5b174e0e890a91c8ea6c48fa826b14acdeb,859,858,06c688db90b669738871b976045f7366b319dc9fd5b275039e4f3e87adcada60,f7d460bf61e271f19c1d989a67f32e6a0ee3c2753295b90e1f0e62aa5d31614d,0,-1
a07866c3b6316bedc2d5fa2339547cd12e307aedee528adc2363d943402d7164,36a8417935983053668d2383e556ee5f0017a1cd5294bf1b2b7ed776d315da6a,731,730,c1c666a3cb1c20c986e78bc6ac26de3a67b53b6606de536bf2844f1b8dc645f8,40674eb87c81ce043fe330df46d131ce1656f327dbda330688899b7d554da90e,0,-2
0af45149d0d3bbcfbbae0d2a7029c3448765495be4d0094540172dda638eaa92,384fcb976074dd3812265d1a84d1b0d22c76e75c39b0e9e629ad2d46a947efae,997,996,817a8877fca876f47178e1d495a86098393969832a661cf2858188a500f0c3ef,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3,1,1
db8e210e9425d40241bf74cc1b942fcdc0ee22fa3aa434d64238731c36cdba88,39d71690dad917fe44738ca70f6199247788e06e60b71ac854b44a292a135d75,761,760,5d8e55afd54d16c9b3ea02d74b378f5a0fa0655196e25ef345089287a23e5e42,a8d24be387173e00d60a5942e04ab3e6220bc7621b2d83b71e458c7d12b15821,0,-4
0c6aea853fec28eb0c39a8d720292eee020e0def364a3ae0cf0ee09471ec9745,3a139a246768a5a62354d04a62ece7a729e38cf8d90a832f4105241bbca86b30,737,736,b478d1ed7444ba924713c1b0d8dfd159f137b25db429002d6c1b2a6ea4736e00,d744e4f1cb732f347fdf64ebb422c2ccb5973c30903df7b6bd213d84357f6b38,1,1
6f18ad4103203ccd17baf60e38fdb518b551079182e65e94dfd9cea87c2e387b,3a3265e507ed128fa3933a27802810865e69689bca4444cced5b33cffac8114e,451,450,37eeb34c607f111b8d6a37167044cc78e3f198372fbe0f6e4736ce5823b70b9b,76e461dc99fd3f570a09f1fe2b7f53b15d496b75c1cee03a945a74256a9c8261,0,-1
8723ddf9942dd1767360ab716917280dfd3bb8f5844691966aa8cabaf8bd896a,3ad72a1eef1d3802525fea1e3d703e438a09b92390bfe8336dcb30342edaf20a,771,770,993282685fe34b87652b614b11433222652de27f968d7d9d49150b2709bcef9a,8570ef79f69e94ff240869b9aac2bae9bec701f4d40581a95201c3f315f2a35e,1,1
fe64c8c37b9773bb395806c8f8306f2135345ccbb1807ed082c250319e567e54,3b1f4b55e008b76f15bad0259dd88cde0529d926d259aaa4ce96c8b0a8a5b741,998,999,9db50e0f1f4b01011c1eb34d7e8411854415e267176219026ca9ccc9a6ea2c50,88316abea56516bfff9ffd1bdca3bce8d22fb0b147e258409acb07b936d2a655,0,-2
1e77b5e8ccd6ef2cc5daf11e7e4c9c2fb768e9f0e61005cccd10e0e57a13dcac,3c88d94112cad274e15a0ff45ef91eb8e04689a528caf50433331ad7f7409af8,116,117,318d4046ae419942e32db53282cace4b4ca50505acc6b15de25e4363a3a94b93,c97ccc5c6960f074aa03928f39a20655a145e702ba35696ed695cbbfeb898cfc,1,1
2df639a41bc5f62f820f7e0d49aa2916dd006fd60b9a74738b0391f82ec2016c,3d339d9b20e96e7dcfd911f0440f826f61a785c53e3e0a4de2438483057862e4,190,191,621cef5a2400aa6bae2a5a77cb3dd5f5883f2891b415557628d94d913bf95e90,629f4d42cf46b25e8b59034a8b8cff8a6d4a65c0dfa284d5fdb97fce0e41409b,1,2
caefcfd931a71906d531823f1b614f63a9fc326da1aaed88d2fce7cf201cc9a1,3d5b4dd4f4723fb7d7243dc91e39de1b735a16f78603c58ac44a40e1a2954aca,256,257,762df8cf9539d8cb7584268d9776c2812fb4d40604fc245ed86085fd6f508848,697ad6743f3f2def6212338c9e63b3b9470d1f153a99a66aa90664017d7c08c1,1,2
6fbc3a2dfbd141b035e21f3d4953e0eb82a11f661c6c60a3273a8814ab813d73,405caaa3945a2cbe158d56c863c68a70969e5a62bbc7aadc0304ae53905e2166,809,808,c7a91a96d65122eb4cdcc63eb86df9d34148e42d16f39959d3117556f5cd1fed,825ea647866e7e6d8e48f1ad8bdd6604c3710866f44b638ca635c192997ff191,1,1
b027ab207ccbebd97bc6ebb0602dbac952e9a33b91ec818fed81e08e5e8a4ff7,409d9a9d1303f1bacc47f80c1b2e37f16e48e1f261e8ed2fc139ea4cb3425227,860,861,7c588bb13d32902af4bc419ee2d9a98bb425c32aac253204a2a27e9038acc3ac,f224ac771d5012ffa5a239ee05b32ce5c6b3b91b505179218fc255bbf346a359,0,-1
5170b178cb3d7704e381f9d62d10b4824ae5b3e37cb51c8412f9139a317f34a4,431820ff59c6f695c70c04ef27c955c36067f172fb58c82db7a02ac9821d96b2,957,956,1fde22c1301f600073ff619a900cfb24263341331f9d0d0081233fd97391b457,b80d2eb15e373fd8839a6fbd30a1564583ce3a934c09b7723e0e2820d8417fb5,1,2
fef6783a0f3373cb3f1c162c420529efe36eb2d58a7c9d308d09d0f52b2f5c5f,442b6f2a0ac35ddb819f3d381741607e2bec9a9d49747c555505ad168f28b3b3,536,537,496ffad1c628c263472649d3d3e26f3b7013266e8d05f1bdaac2ece0e52cd7db,f5a8d911ac4cb24b6be08ee2f3d587376b5322e63fa622ffa8c4b411d0a2136a,1,1
6a47c3938475e390d9109144ffe1a36a52bfbb64138e09793a2a3f6f9654dc05,44807f9f0d7188475864c0995823a38d51192303877252c46c2ea502f9674218,177,176,3031fe21907c70702d1bb4b619927ac4297ff58b437ff13e8cd08b8e7c621f08,bef441cf32a998d7a6ea1420891820f9749a962901e2eb7dc742ed189cd6d830,0,-3
04240e7f403a2801d6f3e1f03085b3ce338c176ff98195b98501d7db8d1f865a,47ef80eb7e385381983f0c89ab57182a84a1a4355669eec8e02ad777eb5d1990,253,252,197c0755e64a499e1119ff94fdf2e86d659c03c862c68e2c6dba3e2939aa3948,e8f4ef11f20e19854b1e45d05525e361bb51a6492eafb9b8f8b7bc3f8f45d8ee,0,-2
05f03141f64e80ee24ddf62dfe10febcb326632b553e8bf676a4d4540d84370a,47f07c9107970563e5b33380dfd2746533cd041b07e3bb594a29b86d6848b6af,443,442,c84f4256ad0e8fe09522ee7a701041ebe2a0804129797bc1992bad6f3e0ade7b,9e8c49289fa73c57b5c0757765e8363c2386c66b3c9ae7663970b346284f21d3,1,1
ee063ef367e936a461a3e3a4db180eb87cc6a1ada5621979701ffa70ae0acfcb,47f0cad2324ceca3f08cd682575380b544e0b2e61ad745fd24b92afa4b06d210,883,882,6d4b526f2f4c9e6deb08045da4030fe072f4094b0b9f958a8f4632207bae8dbd,cb90aa77bf830a1ac9f4510f6ce6ea638c530ba0025442f526632462529f6cdd,0,-1
634a1be760f0b721f755c2a9323cccbd7aa38c6e69e24e9224a704f013fff21d,481bdee43740e0e7c2f4933af9651f597747b3f38a1d205a1109fb5f2f93b259,234,235,9e0f2c136b1e3cc927a15ed32261a3814b5ba28e86a16be33f0ce1460801039b,2c0e028676e969803f270c2f633df2f5351a009f3845692f9b1cfed98552b306,0,-1
ad1b24521055f27d7baf435cd727c46aaa6a146eb0984cc6d0a4a88e261a676f,49204639bc1160c94e1356e230f15712cc7507a91bd7f2f86358e351d5347495,1006,1007,7ccc82b810b109cbd5f13fc9c4aaa96f5b1832c5965a226722e9305fb5afecf1,268abba9941468815842abd3530ce95b86c986988df371432f04c4f1e9c650c0,1,1
4ff2a987eacd23ec8f4f832292589c5cc0fe172d2d7c7364eccf9ce6341aec0c,4971ba76183f877ef585bac939924a6b2d0169cf2267b9979dbb8b6599996ccd,601,600,a6659b9b68e8d30127f65394d7c54fb523b13a393847170c892d9bd917fd977a,f2a73ae26c792bdd8a5a5eea531ad27428dd41ba8e8e028fc9fdabc4fd258b54,0,-1
dce51aa2bee8de2ac58424c38d3d2b678cf5b9d150d0c285c438ab9072bebeb1,49cc1385e8f6d31b5af118f0ca7f069c7c0acc78282ea130dd48911b245ee1ad,596,597,7dedaa55a8c48a9b0d8d5c220e827ea8fcd8db9f4cd0c01f6e5fb11c8b15b3be,25eade1d00973d39d6c69e746c14eaa8ca442ecb59d484873cb62275d8c1a877,0,-3
252354c561e6078d5d3f7fa10e757e6165e48dd5f72143e1277f41e10dd52eef,49ced0af3fa0e10eb1b17d8ab008f5145475f591c3d5131b56d4b8d7a46dc74b,167,166,0aa8610df9206aff3abf018f1446f694a77a2b6202e47a69af9e83cc3a6d953c,7e48fc88330eb7f2263e5775c2e33ffddd647f3ab6b7fca84351ff28716ca17b,0,-1
b58dc4fd1842f29ae4c4c1d34ba6e80877ff37c264834e45864b76e3efd13924,4ae0716d7bf981741ac03c1cce557c27880db2bc768dc115b1fbc2b5c5c520a6,352,353,e5654f446bfccd4a1f4aeafa8f6d97aa31bc25d7c27fd95377ddfe8f408970c6,11e5d080af296bc258a030a9c1b34e1df81deaa32821bca175cc8aa356f119a7,1,4
b66d116d0306635a65199257667fa3a70830ae52c6c53239e58b9c701c970606,4b97df2a6709fa9f10fb7a7f672905ebdd121d054ce25bb3455d912b8cae339b,1037,1036,8cb84a2ce1e05977a0ebb3fb5ddbf85b6e46e544f501c65e024a23de8ce4386b,2f8b67060962c2250d8868a56634902aedd503e831908d6236eb298e896d5c9f,1,1
ae492f04adc557a4153454c3025484b3c1f9facbb966d97e4cb7eaf42aca86c2,4ce20d20228a27ebbb75417a421a31fe3b20846659428e34d13d30698996cc44,970,971,b3acaace879ba794ded8e04b2a836ad17b93ed8080eb7a5facaba8ecea1c4e8c,474f3ed1b726734128758489f0660aeba33e237518b3c279b9920a8e7b36f861,1,1
107caa4f67dfe447813ace76856043a2cef304278cc7381e99705474f74cd474,4d2b12db3839fcc7d3a36020ba4ea02ca4fe43738445bd4dc242c19a6472a8ad,677,676,532b090ceb37be04d3a3327ce2a396faeca6e1e7a6ba7c055f4c85a043e3a5da,e2dfb7e68ef16edae7db54b7f390aed5592b4c08ad240ed8bfe425398ab5157c,1,2
da6d4defab832d086a76665cb40e61e0c749258f9e9c40d5e7d1988761653b1d,4d3da19cd8baf3f3c08b6e2e83be267e122b9a8151906ab72747009602a12bff,743,742,96775e1ce02bc07ece398424fcfe33aaa966123315e315d34731fd47a7231f3d,2fdc4a2cb3bb949b1ea532fe590fc5baa4adf55fde43e721151bfef0f1d21b54,0,-2
1b388e80271406d9fee6c244667096a24fe1c9a0dc1462808c62716ff3c991ed,4d3e9b8fe495b3cabf25992dbfa441d02600ac38090858537cb6df262e373ca1,360,361,1cc722d7dd8c5758088f0166a8a7181836eb8898d955156a141093e358088175,72e9b2f44f42300f9f4de20dfa7218bdb8f5ded34ae306a18c39896c191cc46b,0,-1
4e6ebb48c5ae3328caef06c780ec8969c30410cbc6cbe6a228a7a8d758f60a79,4d9ab817b6ed0907130a8c81440490696565d57d106884bc4ac7f5df182ab716,849,848,47c8b2933e724fdc40317e9b1ad90d003e8bde1e8fce9373a46382984f64a332,7d5b9c51fe71fa93b74e82c5eab3fc0a63e135c2611d649b15c98004df86271b,1,3
0b8ed4d165bd5f4b1a5f9814586181b38ce2d878650b98ebab6ee44eaa75dadb,4dca2c52b25122ee2727d4f021efcfa4a9eaeb36f6f2c696bb5388565efa739a,501,500,fc7dd5dada067d77793f039b125e19461a963f84d1a592e9eaa5ac6b18c43cc2,a6b6187cf69727bec10e275160b534ed01913026252699376c4d0f77be888ea2,1,1
06618629ebd5e5b59b2dabda7026b9df39b550029944387aa3caff0eaf965d87,4e68edaaf8834791c42da6cdcc65c7da1a78c03fedc2ae10a978876c466b2b64,665,664,f5c8c38fe20c46937fa80646fc8f0187e85f80987e3d895e4696b57578ebb6c7,218625cce23d221a414072739ab530654b252f8c6eec0e08915a2721941d7f60,0,-1
81de79e47d84bf51ece9f1d6fe980644f8b664f9af711b53f0d3d0489d12e508,4ebef9da5a5f0172afc0c138608ab2ee9dbc0d1e14ce604286579e7739734ec7,941,940,0f53107cf5bd9799bd489654492dfb10555d00b248af1390c69c51be89f2c0d6,e70674b7cfa859137a1d226d8596a90046bb43c258e4a6f0a7f5aeb82e0e178b,0,-4
7db760c3a6e8b8093211b6d50cc8a0c48760ca168bff4bdd233abf5e0e12d917,4ffe4790424613d907f6ee3b3f833ec29ef94eab0275ce0ed8b79ac82c1f254c,149,148,ad456c0c2530b49a913d563c1132cb2409cff344e949aed8d59d2d632b233aed,1e78a190f006b48c9147813b909ee4b6e66d57aa2437cd50ac29a8acc53c27b2,1,2
863f362d3739a310ebea7987f525071b903b79ebd3af6bebe5ec7606c7d13ba2,5057aec407bd8dc6cc7cdcc048553aaf2b5e0d01e22296505194a9575b9e9409,823,822,2552c0dcf081de5c438154e80dd536f0d83c6fbb0e375e7a3aa67dee498205c0,a958a7a9ff3c90a668be78f4369b9b0d8b6bf8e7918426435b644f919c0e43a8,1,1
37bdca17e35fcde61ee25ad56692bfcf0cd8a6fee1e3a28bb60b26014733b4f2,50f88a35d605fe0e1b528be93c1c8b15c4a68afd1329acb83454fd7fac71ef5f,980,981,9615c4a9753df77860049d165b3c2baca480b329513f9263acafa3d1f66c74b9,78f99d89300e55b95c4d241077865a6e1a1c14b52fa2eac86e84a9ab236554b6,1,2
fbb887a65dcc9e9f89638966b08adfb5138f6f0880c88e49fce1bac9112d0c60,510c8153c2a8c48a87649a1fc2236a3d9be5b090d9f767a0417bcadc95c0d84c,717,716,95e83b85155384c44100266c1174e3fd8cd8b80bd4647f462a7ef8302bc0ad74,9fbace1147e8f5fd5099d9c8444fbc40fa44790188b5131ddd25a53ca69a4c3a,1,1
7fd71a9423efcc9eac84311318647439022e16cd7f748afa1543ce87ec883727,5396fd6f324c5ab68efa76ca0f9a532e20669bc3a35d7f33aa1991f9d41a8da7,939,938,d0ab71c25f7cf4068e2ced14536d54b4a18dc648350bdb7435516b55e76aaa5b,f0da6f98c306a5a3796c76f5d93ec4eda783da61f6fefb8834b2430f543c7de8,1,1
b453999ebb200c9a04bf08bbe02717b20b35a151e57e68c6b5de79f47eee2560,539a0f51c37b3c9f0575414dde8b43dde6e21c3f52c12483d31831459b57b129,528,529,2812bcad5d732cf7930015eb5254fc73d4883d5802e63b40aca440b96a254267,39e55240acd10f00d4d5641b84974d846f21c2c0f456aea862441abb4946dbae,0,-1
7b804295bc37f817ff4cdb597a544ad3b4b3b66577970fca00ec7ae15821a694,548dab36278f448e20447b376ee102632654d7e777a1d3f1a2a4a3bc3f48cf69,335,334,f09a1080a403647335759c5605b5fbed0d8e44849303325817eacbcba5451ca0,d1c3d7bbf98b9d97ed46c442c768f518716c5f6f86c8db6fadd59251f121e16d,0,-1
e623687635515023310ea9d54b3faba5e6c9e95251860ffa0f764532d87ae43c,551ab6831d956df99ffe48400ea32b7b85b24a050ddd818da6ca297dcc62b96a,728,729,b9b74ba552d7621857a12ea4620918ca572d818e8468511d88325733a3674f83,c92e904757aee221b0f64aad03753dd88844b0ff360fc5d289bb517b76e9733f,0,-4
f01e2461aafaee04f9eee2b5a93c764cd24a30b0712dd7e8f2b590e9e4c8dbd4,5660925024d9cdc0143b8cb34a35c7b223c2225bb2359638854e9e0f2c6d6668,547,546,9efbb3bedf9fd04c316da105b393ec91de813a64e152013b68345092b2af0c57,dab19abe4e9842a883ffe0343cdcb89897db1359f917c6345e71aef3bb9c90d8,0,-4
aec2dc12b1415e8a671eac90cec5a62508d6fb0e925b4ecf042bd911eff3cca4,57e7b264924c9f25fc7d5b7ae61c216c08b941aeaa4b1b9817daf50d43c25d9d,209,208,7777d9e87c4ab156f3c210a3835f489449dce252c62a3a0492a7f6e9c6983ea9,9dc5969c911d5e5d04a05fe93c932c86f55c6a5ff9a3c99a240754400963c925,0,-1
6681c5743aa5b0829f0a3bc10e3e840e5a728680760c17f7ba4c7daa9e456fcf,58ff36061146d34f6049ef51626ab29e082571b633324ccd323be45c9ee194aa,994,995,93da755aed4ee6e27f231005f21d653029d6b751bee14c4966171296f341c499,85e3e4abbfd9385ceb1065f45a9658d73147f3de3fa1c54275d069b42c179543,0,-3
1749487955dea6ae208a56bd4d2151bc7b5bb4565e2bd6179a1da45a6b9c0aa1,597a1f87ee6f57590e80d75450f965120dd2d3115b110ffe6a461a1c96c6250a,577,576,fae3eff506c3371b121a9683139dbe3f941dde20aedf4f572aec0a2009dd00f8,ca1f4b91fbc552fced29085f69e3c2a515d82cc004e5889b1b66211cbb02213d,1,3
13e3d513ed5e0e23dd17229bffdd4095efc8957ba32d219d4e93a99cb0e01d2c,59b77427b489e81f29c5228a8da7399653f862f8287789521f3a60562cdfc653,37,36,7567ee6c9ad4c1d23a745692e8b2c98303a62b17ccea469b9aaf2a90d9809da1,8159bad382ac7d9df67caf7c8f1621139ba6c23c0af793b6489108be4e377d54,1,2
7a486639a4afa3f5c1545e4a3af4f1bfe1f2191f45be9cce3b31797cbb4808ad,59f95aa06108d348c376fd372f0c4f2f62af3a3782af21d3a8e908089e2a6799,272,273,92adbefa3ea6e9207873b4e8e10ff881c43c89c39638d89fea553de4b6cab01f,29d11ce78536811a726e38b9b1fa0b9ed4c78f4e73b44cdfea6e67c632e562ca,1,3
e217ff594a4274ce297839f98d26940f33ff172b9371579cf02c72b2dcfd7137,5b0bb87af5f79b4897a5ff6674ef60ea01d2b606ed32bc119851af64a9a39251,905,904,7f2e8b3bc9c5f9a7cd36f2bf527f68fa452dd43427fce1d6971cf7fac61335c7,9f0f5735086fdbaf3eefa898ad3c54d1409337d7d269c24f648b73482bd34daf,1,2
84d44c849e343e27daada5d0c0082a565afea3a76292347f1064c5f62dd8177d,5b3c033a24a8dbe738afc5881d831b387d1da275c315a8e81c36d2e409e14df4,864,865,2e1db747f67bbe1f072c695cc6a44d497be20843b6dd93cfdc108feda8fc5b64,d4df97881dd8a0452d5aa035891d95835e5e5466c8566c472cdc79987c0a9065,0,-2
ec32218a226eef147d7d8c821f9834562aff782fb4a1a192c21c560518380c06,5b5e043fe4dd0795ae6a536f7e3a9d0909b97803f2ad5a436c9fed88cb587e07,584,585,50503f9ea53c15ef8b445f3a5b591ef03a0a73a30e7516fc019dd253a321695c,f152f03236bce511bfc5f5ada62883c3b8771e0f462e43670cb330d38f5c1433,1,4
86b8d02080daf29777d511dba46379a44d9011d393fef75f6733c4e927ebacae,5c33c379b95c506e5ee3eb72ec3aa30fdad73397e6e6ecc7dd88519a4fc2a80b,878,879,70c4e91d385e055b574fbb0a83a03b349c98f79c7b47c6e3685fa1dabe7f78ff,d4010a3bfc8ee53358c882f7297dc235949aa5d902c70b73111c563d8ef5e488,0,-2
a895217bcfb68b13ad0ce2066d7d474bcec5c4c7e1aaf4d7114fcd22950e360c,5cb5c1b67d1f728b600300b32af90b0a2827cd67cfc9429d5964e5035bb671f0,368,369,f968339f01e9e000ae98fefa0067bdaa8e9e83684deca66b854a1aa1e2cb4d0e,f46e8c378922e760f9663ab2ce6221eba67cf93543cd0085b7868b8efaa9dcf3,1,1
8ed42d18f1004afa9ecbb8d0693851cb7dfd41d19a2c8806cc970b6eab28bb43,5da24e4e6905cf452b64d7420c4af9b1881c53b6545feab58ad34369881ed03f,214,215,105e092eeaa5d602463f8d8bd31adcc565aff6239466e035dc66177384cdb807,56e107788ffdd7f8b9ef633d17a822f9ff2ff60a7859561af4f368654379daa9,1,1
d16977a7df0dd14ab7610766d99c0d752770d137729c2e8d2f1ed1a8699a7c9f,5e2225973b07c43230b3052e397d1f6fa24ceb3c64f98770fa25e2362c8e6f4d,773,772,ed4aadf194f93b8c19f284b6c9ce83e7344608b31e027e453953dd69063095d1,42299f8fe4c5f1f19eddabb52d73e079f3b532ad8d62268394453f6846168a14,0,-4
6b68a6ff995652892184441c05b2205ec49f40b828966545fdc1223f6de48045,5ebba43c69814243559fbb51460fce647b40e198597c34c89c31bbd739089229,1031,1030,541da16695a851c5bc6c8e8c560fc38b0d826a4a92546d44acd7bee67b8919de,229efb2cc7bee49b74af776741e13eef66a78e30d34372d75596e64064885ece,0,-3
87c49f098901711bb5edc8649dd6e7ad460de1e1dd2ee962264403ea3a3676d9,5f0de3ac7b369b4d9d3646a02a332a3c3a0e240455d97b9eee5febd606eaafbb,768,769,89f6302a3c19158494d05e64823a5e6eee7bbfdd3383a5124564ccb05c2f441e,5f667991f97a9e8f7616fff8b0bea807724b35e8367d2ea62df42a40f3768a28,0,-2
1c91cb6181d1dfaf7e9cf70ad8905ea66e93eb616381c6fc5afab64cb17cb6c7,5f693f21992e6b2a83230d3dc0c877273e9eaf74e8395c4408140538cbcf9212,571,570,bffc131b75463341e06404911cc173455032f6be09c653b7647b9c1bdb5264fb,8aa499ca8de40031c7f7a5774342d22f48d93311c8e58bdd45de90b17cb461d8,0,-1
75f540c742349559d2145ef3cb442d6999098b5ed0b2e009b9a8d207e185b366,600ff3bf83bb204db09ff9198eb126e249fa8deff604b818e6685ddcf8cc4cb1,887,886,3e1873e209fd60adb47a4c9afd68f529b1dea4113944055bbc4355bb3d7cb4ff,8276b2a7b6472d8b6676715264c004d78292e616dfccff26c659f1e194190ce7,0,-2
b42d51fe0a0f8ea1d20f764f371b99b70993990b52c7372fe7c7e5492417d56c,60b6fc9a00672ca1e0675f83483738e86b7db505cedb8ef45b8b60b08eeda280,202,203,ec0f2c3371172e6d5d214de4cfb43f008a7ca7ae10ef8324d925cc404043ff02,69e8988a058467fc1ff6b4851d5a4c7f0e07a342c5c4001013144f7991b54c0e,1,1
63c4f609692a11146a6846d0bcf1f87882c1ae6bc13263c66f8a83d59f790881,61730e035426e319c5fdd3bc89dafd9565ed073c76802913cddfc7f1dc169cc8,913,912,d05edd88a230026e94f7dc04ef562072583178eadbd180d3a980e3db08af62a0,aed8f87b07a8177949b2a26636b56cd45845d3727240459457ff5649267bc7b5,0,-4
cbbd61edbb126c564dc119c414d55344ad726eb188842f5dd3247e15b54d22ff,61808511a07fcc333ce56223b73a04b320551b0c28e5ff0131dde01514b3d6bf,205,204,e689cc0bcc59c8204520e0419e7aa01aafab2be2468e6d8be5c284504035456e,6ab287809c179f377561e7e1442c507c43a319d989360021bd43f489a39a707d,0,-1
c5c985a8447957f5ff444794b7d6fc35ed9b1e6015a15e75f6e56750dd7c6a4e,6246afe0dfdf5b37640ef715cae28c11b752ee258be277fe917898dbb535d8e6,418,419,2635b586f4263eac6bc9c9b85977cf3dbf379c8a590d1e040eb4090ed79d10af,a43714742d1268f0597aaabd03225bc68cef0d08c825491ea899098c510c54eb,0,-1
2b2ccd0170a996ddc5a0777353b87954c39ffd583bc4225edfdce27f86ff786a,62968e2724418004f78de08e98b8acef98dd028036af6824fdb547ea18d3e021,186,187,f30eea7663d5d38eed37a0ea7c35405020b489c254fb294613d64ff151dfe503,1f369e974821742fe3a18a213f02561b6aaae37ea3f2340285ad029481f0bbb8,1,1
ef53beee5e972b158d738243a71b44be4c30febf7359e485ebf5bfb7b4cfc52d,6334faaf0193b0e1ca2653da590fd826c905002524163fa91ac68e819b07995c,862,863,561ea92324c1bb8cfda662620e10f4a907d562de959d242bad962354eca7a298,b7c4f1706640f17f46c340d4ce2c26aa070bd22b35b3015742d458123088440e,1,2
2822952f249cf5425e8206208cd3f0fd9e9f3dc49096558d22c07990ab9bda42,6436537b4db5ee720514693d19f21921057c92b973773aeae1d4dfa4c87cf3f2,641,640,df76e45bfcaf22af49bf573c6162872635c30d8b2f73c869989dcabb0fa05270,bd426c47198a6707a0d147408517bdd52eb58cce611f2168b163453caf8db065,0,-2
9d8a7806815d91f92fcadd34015eebd317034e40c37e536663ae6288c7787e53,64d1e1331f84ccb3708f78fe2ad6a4ecaee4be59db5d478d171cbd1268e9d204,376,377,afbf30d8aa41e153145cfec935c41e834d059876369317d99cbc937ca386c25a,687ca3f976291cc49161d798cf3be3a29e3ef17981b3841feb5250348a3a90a5,0,-1
037b61f5d67d6e8ebaae3606387f014ebab5858983a4e5c3ce9f869902285881,650137414608444e040ad36a4ad9e725d8a1505cdd6b4616d3ccb975a5ecbaad,100,101,946e114b11930367f0d1beeec0f52e1c026c53ac0546ccf72e5fe1c4f18e2391,533b3cf7c4679093fd4a3b32b89c3415e66b6921e3760dd1a9b2f7e0d2e4a1ca,1,3
4df0827e5b9b56a09eddf22d4846380fd076dcd115ca96b67ab3d0b66455ca85,65dfb78276a4099112cf492275688f3980b147aa04b1140a2449937acfaa7059,578,579,2d5c543774ebe971e243dc55919e307c0295b6d2e05f02119b3db00ca50a2abe,a98c2f99e9b494b21b610a1c2ceed9fad57126a16265cb203111721953e5323d,0,-3
b2db91996ee8368c89448185ef0238a7677a314674bc63b59444d0c997978fba,660df24168e29fa6aaaa6c3a6dfcd0f1567f63885ad1fa046258ac1b0f4e815b,276,277,c31ab008587b081dee0726af4c66a784de298709916ee7e4a0b0f463e04772d6,9198d507b1226a22fa6272c39addb3f9730d9dd87caf8948b2a01b254fb8a996,0,-3
